date,product_name,category,quantity,unit_price,customer_id,total_revenue
2022-09-04,Jeans Slim,Accessory,3,1353897.0,1734,4061691.0
2022-01-26,Hoodie Oversize,Dress,3,396762.0,1947,1190286.0
2022-12-21,T-Shirt Basic,Jeans,1,1384752.0,2162,1384752.0
2022-11-02,T-Shirt Basic,Jacket,4,1395984.0,2299,5583936.0
2022-01-13,Scarf Wool,T-Shirt,2,1272605.0,2002,2545210.0
2022-11-12,T-Shirt Basic,Hoodie,4,604076.0,1464,2416304.0
2022-11-09,Jeans Slim,Hoodie,4,905706.0,1141,3622824.0
2022-02-05,Dress Summer,Hoodie,5,1561729.0,2968,7808645.0
2022-06-22,Jeans Slim,Jeans,3,1288813.0,2280,3866439.0
2022-01-20,Dress Summer,T-Shirt,5,1385792.0,1882,6928960.0
2022-11-17,Hoodie Oversize,Jacket,2,1160430.0,2848,2320860.0
2022-09-21,Jacket Leather,Jacket,1,946859.0,1456,946859.0
2022-05-22,Dress Summer,Hoodie,2,1426531.0,2976,2853062.0
2022-05-23,T-Shirt Basic,T-Shirt,5,355285.0,1434,1776425.0
2022-04-02,Jeans Slim,T-Shirt,5,1293399.0,2631,6466995.0
2022-12-20,Hoodie Oversize,T-Shirt,5,1795667.0,1173,8978335.0
2022-11-18,T-Shirt Basic,Dress,5,1459297.0,1473,7296485.0
2022-10-15,Hoodie Oversize,Dress,4,700373.0,2979,2801492.0
2022-08-03,Jacket Leather,Hoodie,1,680620.0,2447,680620.0
2022-12-08,Jeans Slim,T-Shirt,4,1284189.0,2020,5136756.0
2022-02-20,Scarf Wool,Accessory,5,1638574.0,1917,8192870.0
2022-06-02,Jeans Slim,T-Shirt,3,1145822.0,1439,3437466.0
2022-07-05,Jacket Leather,Jacket,4,1067474.0,2016,4269896.0
2022-03-04,Jeans Slim,Jacket,5,498595.0,2081,2492975.0
2022-07-09,Scarf Wool,Hoodie,5,1358958.0,1498,6794790.0
2022-05-05,Dress Summer,Accessory,1,1338563.0,2638,1338563.0
2022-05-30,Hoodie Oversize,T-Shirt,2,1748775.0,1169,3497550.0
2022-11-10,Scarf Wool,Accessory,4,715298.0,1989,2861192.0
2022-02-27,T-Shirt Basic,Hoodie,4,1422490.0,2606,5689960.0
2022-12-08,Jacket Leather,Jacket,4,922801.0,2874,3691204.0
2022-11-01,Dress Summer,Jacket,5,1115633.0,1561,5578165.0
2022-06-29,T-Shirt Basic,Dress,1,1515503.0,1428,1515503.0
2022-06-19,T-Shirt Basic,Hoodie,5,594092.0,1419,2970460.0
2022-11-22,Jacket Leather,Hoodie,5,781447.0,2371,3907235.0
2022-09-28,Dress Summer,T-Shirt,3,1448628.0,2541,4345884.0
2022-02-23,T-Shirt Basic,T-Shirt,1,1134210.0,1455,1134210.0
2022-04-11,T-Shirt Basic,Dress,4,393256.0,1714,1573024.0
2022-09-21,Dress Summer,Jeans,2,916788.0,1202,1833576.0
2022-02-22,Jeans Slim,Accessory,4,1159282.0,1179,4637128.0
2022-03-01,T-Shirt Basic,Jeans,5,1659752.0,1057,8298760.0
2022-04-18,Hoodie Oversize,Jeans,1,542156.0,2722,542156.0
2022-01-05,Dress Summer,Hoodie,1,1499227.0,2628,1499227.0
2022-04-13,T-Shirt Basic,Accessory,1,452468.0,2828,452468.0
2022-07-15,Jacket Leather,Hoodie,3,625465.0,2930,1876395.0
2022-09-19,Scarf Wool,Accessory,4,627183.0,1946,2508732.0
2022-12-31,Hoodie Oversize,Jacket,3,1610093.0,1501,4830279.0
2022-12-16,Scarf Wool,Hoodie,2,558477.0,1739,1116954.0
2022-02-16,Scarf Wool,Hoodie,5,1469789.0,2957,7348945.0
2022-12-21,T-Shirt Basic,Hoodie,3,965800.0,1112,2897400.0
2022-11-07,Hoodie Oversize,Dress,3,1798591.0,2172,5395773.0
2022-11-04,Hoodie Oversize,Hoodie,5,1550592.0,2805,7752960.0
2022-05-24,Jeans Slim,T-Shirt,1,1396540.0,1715,1396540.0
2022-09-26,Scarf Wool,T-Shirt,5,1599626.0,2402,7998130.0
2022-05-04,Hoodie Oversize,Accessory,4,1232747.0,1877,4930988.0
2022-04-16,Jeans Slim,Jacket,5,1557661.0,2939,7788305.0
2022-06-07,Dress Summer,Dress,1,654747.0,2372,654747.0
2022-05-27,Jeans Slim,Accessory,5,401440.0,2382,2007200.0
2022-05-25,Jacket Leather,T-Shirt,3,1204695.0,2080,3614085.0
2022-04-30,T-Shirt Basic,Dress,2,923770.0,1813,1847540.0
2022-11-15,Dress Summer,Dress,3,910983.0,2340,2732949.0
2022-10-02,Dress Summer,Jacket,2,1066459.0,1964,2132918.0
2022-04-02,Jacket Leather,Dress,5,810143.0,2209,4050715.0
2022-02-27,Jeans Slim,Hoodie,4,1220392.0,2078,4881568.0
2022-12-12,T-Shirt Basic,Dress,5,297381.0,1037,1486905.0
2022-08-17,Jeans Slim,Jacket,1,1753332.0,2747,1753332.0
2022-04-27,Hoodie Oversize,Accessory,5,1683299.0,2829,8416495.0
2022-11-14,Jeans Slim,Jacket,2,1699669.0,2013,3399338.0
2022-10-06,Dress Summer,Jacket,3,815755.0,2294,2447265.0
2022-05-07,T-Shirt Basic,T-Shirt,4,1074431.0,1863,4297724.0
2022-05-09,Jeans Slim,Hoodie,5,1728902.0,1732,8644510.0
2022-02-27,T-Shirt Basic,T-Shirt,5,1648636.0,2532,8243180.0
2022-05-02,T-Shirt Basic,Accessory,3,1474879.0,2252,4424637.0
2022-01-01,Hoodie Oversize,Jeans,4,881364.0,2452,3525456.0
2022-08-27,Hoodie Oversize,Accessory,5,1124726.0,2894,5623630.0
2022-10-17,Dress Summer,Hoodie,5,1479014.0,2747,7395070.0
2022-04-06,Jacket Leather,Dress,2,673169.0,1810,1346338.0
2022-05-06,T-Shirt Basic,Jacket,2,1220997.0,2025,2441994.0
2022-04-28,Jacket Leather,Jeans,1,1533298.0,1023,1533298.0
2022-02-17,Dress Summer,Hoodie,3,1346555.0,2527,4039665.0
2022-03-30,T-Shirt Basic,T-Shirt,4,993195.0,2472,3972780.0
2022-08-25,T-Shirt Basic,Jacket,5,1156143.0,1796,5780715.0
2022-09-29,Scarf Wool,Accessory,5,1782447.0,1496,8912235.0
2022-07-08,Jacket Leather,T-Shirt,1,1183081.0,1900,1183081.0
2022-07-11,Jeans Slim,Hoodie,5,1467708.0,1425,7338540.0
2022-03-10,Hoodie Oversize,Hoodie,3,1376237.0,1700,4128711.0
2022-10-05,Jeans Slim,Accessory,1,1337310.0,1018,1337310.0
2022-12-15,Jacket Leather,Jeans,3,1360372.0,2983,4081116.0
2022-09-04,Hoodie Oversize,Accessory,1,954335.0,2469,954335.0
2022-03-17,Jeans Slim,Dress,5,984948.0,2585,4924740.0
2022-06-03,Scarf Wool,T-Shirt,1,975187.0,2583,975187.0
2022-05-24,Hoodie Oversize,Jeans,2,301545.0,1627,603090.0
2022-03-27,T-Shirt Basic,Jacket,4,623651.0,2063,2494604.0
2022-07-04,Jeans Slim,Dress,5,489574.0,2753,2447870.0
2022-10-12,Hoodie Oversize,Jeans,4,1623990.0,2234,6495960.0
2022-08-08,Scarf Wool,T-Shirt,5,676203.0,2798,3381015.0
2022-03-10,Hoodie Oversize,Hoodie,4,464586.0,1211,1858344.0
2022-02-16,Hoodie Oversize,Jacket,2,435639.0,1565,871278.0
2022-04-04,Scarf Wool,Accessory,4,1334984.0,1972,5339936.0
2022-08-26,Jeans Slim,T-Shirt,1,259429.0,2305,259429.0
2022-07-23,Dress Summer,Dress,4,980522.0,2891,3922088.0
2022-08-06,Jeans Slim,Dress,5,434250.0,2857,2171250.0
2022-12-07,Jacket Leather,Hoodie,3,1566978.0,1133,4700934.0
2022-02-08,Scarf Wool,Hoodie,4,1735598.0,1449,6942392.0
2022-04-10,Jeans Slim,Jacket,4,1736070.0,1264,6944280.0
2022-10-16,Hoodie Oversize,Accessory,4,935044.0,2831,3740176.0
2022-09-11,Scarf Wool,Jacket,5,1248998.0,1111,6244990.0
2022-08-10,T-Shirt Basic,Hoodie,4,1179541.0,2579,4718164.0
2022-12-23,Jeans Slim,Hoodie,5,792560.0,1850,3962800.0
2022-01-23,Scarf Wool,Dress,5,938300.0,2262,4691500.0
2022-09-07,Jeans Slim,Hoodie,3,349702.0,2915,1049106.0
2022-01-10,Scarf Wool,Jeans,1,1483334.0,2481,1483334.0
2022-09-03,Hoodie Oversize,T-Shirt,5,623245.0,1901,3116225.0
2022-11-21,T-Shirt Basic,Hoodie,2,963817.0,1759,1927634.0
2022-04-10,T-Shirt Basic,Jacket,4,994962.0,2540,3979848.0
2022-10-17,Jacket Leather,Accessory,2,1119103.0,2900,2238206.0
2022-06-29,Scarf Wool,Accessory,4,1517709.0,1861,6070836.0
2022-08-11,Jeans Slim,Accessory,3,1322416.0,1897,3967248.0
2022-09-07,T-Shirt Basic,Jeans,5,1277748.0,1862,6388740.0
2022-05-27,T-Shirt Basic,Jacket,1,1066456.0,2848,1066456.0
2022-04-06,Dress Summer,Jeans,5,398731.0,2197,1993655.0
2022-09-14,Dress Summer,Hoodie,4,873113.0,1193,3492452.0
2022-11-21,T-Shirt Basic,T-Shirt,1,1733841.0,1515,1733841.0
2022-01-04,Scarf Wool,Accessory,5,1793100.0,1790,8965500.0
2022-01-16,Jacket Leather,Jacket,1,1382272.0,1968,1382272.0
2022-10-07,T-Shirt Basic,Accessory,4,602648.0,2592,2410592.0
2022-12-02,Hoodie Oversize,Jeans,3,407931.0,2810,1223793.0
2022-09-04,Jeans Slim,Dress,3,892885.0,2433,2678655.0
2022-09-15,Jacket Leather,Hoodie,5,1577686.0,2712,7888430.0
2022-06-09,Hoodie Oversize,T-Shirt,2,1368890.0,2652,2737780.0
2022-12-06,Jacket Leather,Hoodie,4,1620033.0,1084,6480132.0
2022-06-01,Hoodie Oversize,Dress,5,1204453.0,2695,6022265.0
2022-06-27,Jeans Slim,T-Shirt,5,452009.0,1798,2260045.0
2022-06-12,Jeans Slim,Dress,3,427934.0,1080,1283802.0
2022-02-02,Dress Summer,Hoodie,1,324404.0,2602,324404.0
2022-06-28,Scarf Wool,Jeans,4,1128974.0,2233,4515896.0
2022-04-11,Hoodie Oversize,Hoodie,1,626474.0,1522,626474.0
2022-09-25,Dress Summer,Hoodie,4,1388295.0,2223,5553180.0
2022-11-19,Hoodie Oversize,Hoodie,2,1313687.0,2595,2627374.0
2022-03-06,Dress Summer,Jacket,3,743072.0,1234,2229216.0
2022-06-17,Jeans Slim,Dress,2,524043.0,2843,1048086.0
2022-11-26,Jacket Leather,Dress,5,408721.0,1244,2043605.0
2022-02-12,Dress Summer,Accessory,3,1392839.0,2915,4178517.0
2022-02-13,Hoodie Oversize,Dress,5,948184.0,2417,4740920.0
2022-10-12,Hoodie Oversize,Accessory,2,751471.0,2590,1502942.0
2022-01-12,Scarf Wool,Jacket,4,1577812.0,2470,6311248.0
2022-04-05,Jeans Slim,Jeans,5,1170100.0,1849,5850500.0
2022-10-29,Hoodie Oversize,Accessory,1,1052904.0,1393,1052904.0
2022-09-10,T-Shirt Basic,Hoodie,4,1402238.0,1009,5608952.0
2022-08-30,Jacket Leather,Jeans,4,1514154.0,1613,6056616.0
2022-02-04,Dress Summer,Jacket,2,1313413.0,2944,2626826.0
2022-08-03,Scarf Wool,Dress,2,932010.0,1807,1864020.0
2022-12-03,Jacket Leather,Accessory,3,837913.0,1715,2513739.0
2022-03-31,Jeans Slim,Hoodie,3,1446081.0,2928,4338243.0
2022-09-21,Scarf Wool,T-Shirt,1,1052756.0,2177,1052756.0
2022-04-03,Dress Summer,T-Shirt,4,1341798.0,1110,5367192.0
2022-03-31,Dress Summer,Jeans,1,1630118.0,1834,1630118.0
2022-04-25,T-Shirt Basic,Dress,1,1669630.0,1266,1669630.0
2022-04-15,Jeans Slim,T-Shirt,2,680459.0,2397,1360918.0
2022-07-15,Scarf Wool,Jeans,1,541229.0,2176,541229.0
2022-11-10,Scarf Wool,Jacket,1,654995.0,1976,654995.0
2022-04-24,Hoodie Oversize,Jeans,5,1414626.0,2619,7073130.0
2022-03-16,T-Shirt Basic,Jeans,3,823590.0,1955,2470770.0
2022-08-05,T-Shirt Basic,Jeans,3,518753.0,2439,1556259.0
2022-10-04,Scarf Wool,Hoodie,4,402498.0,1907,1609992.0
2022-09-06,Scarf Wool,Jeans,3,757335.0,2670,2272005.0
2022-06-13,Jacket Leather,Accessory,4,461011.0,2350,1844044.0
2022-12-23,Jacket Leather,Jeans,5,492379.0,1672,2461895.0
2022-07-11,Jacket Leather,Hoodie,3,1310020.0,2575,3930060.0
2022-08-15,T-Shirt Basic,Hoodie,5,280585.0,1176,1402925.0
2022-06-26,Hoodie Oversize,Jacket,3,432208.0,1525,1296624.0
2022-04-09,Dress Summer,Dress,3,1558767.0,2339,4676301.0
2022-02-05,Jacket Leather,T-Shirt,5,1559617.0,2091,7798085.0
2022-04-06,Hoodie Oversize,T-Shirt,1,760327.0,1952,760327.0
2022-06-01,Jeans Slim,Jeans,1,386327.0,2784,386327.0
2022-05-31,Jacket Leather,Jacket,1,1342704.0,2577,1342704.0
2022-07-09,Dress Summer,Jeans,1,808204.0,2208,808204.0
2022-08-12,Jeans Slim,T-Shirt,3,320470.0,2059,961410.0
2022-02-06,Jeans Slim,Hoodie,2,494632.0,2958,989264.0
2022-09-25,Dress Summer,Dress,5,462683.0,1505,2313415.0
2022-07-02,Jacket Leather,Jacket,2,1163130.0,1849,2326260.0
2022-01-13,T-Shirt Basic,Hoodie,2,1642082.0,1963,3284164.0
2022-10-06,Dress Summer,Dress,4,1479262.0,2826,5917048.0
2022-08-05,Dress Summer,Jacket,1,1097100.0,2100,1097100.0
2022-12-21,Dress Summer,Jacket,3,904341.0,1472,2713023.0
2022-12-27,Jeans Slim,T-Shirt,1,1208949.0,2606,1208949.0
2022-10-13,Hoodie Oversize,Hoodie,1,937910.0,2770,937910.0
2022-09-30,T-Shirt Basic,Jacket,2,631454.0,1523,1262908.0
2022-03-03,Jacket Leather,Accessory,4,1302756.0,1880,5211024.0
2022-03-25,Jacket Leather,Jacket,1,1603528.0,2307,1603528.0
2022-08-05,Hoodie Oversize,Dress,5,827949.0,2840,4139745.0
2022-12-08,Dress Summer,T-Shirt,5,1554385.0,2560,7771925.0
2022-07-06,T-Shirt Basic,Jeans,1,918177.0,1274,918177.0
2022-01-19,Jacket Leather,T-Shirt,2,872071.0,2563,1744142.0
2022-06-26,Scarf Wool,Jeans,2,293903.0,1054,587806.0
2022-04-10,Jacket Leather,Hoodie,3,1327682.0,2079,3983046.0
2022-08-21,Dress Summer,Hoodie,4,1501629.0,1888,6006516.0
2022-03-17,Scarf Wool,Jacket,2,1278513.0,1745,2557026.0
2022-09-22,Hoodie Oversize,Accessory,3,484609.0,1277,1453827.0
2022-10-11,T-Shirt Basic,Hoodie,5,410105.0,2467,2050525.0
2022-07-25,Hoodie Oversize,Jacket,5,1137931.0,1883,5689655.0
2022-08-11,Hoodie Oversize,T-Shirt,5,872350.0,2442,4361750.0
2022-02-21,T-Shirt Basic,Hoodie,1,915102.0,1632,915102.0
2022-12-05,T-Shirt Basic,T-Shirt,4,1750090.0,2249,7000360.0
2022-05-24,Jacket Leather,T-Shirt,3,1372080.0,1570,4116240.0
2022-03-10,Jacket Leather,Accessory,4,888271.0,2279,3553084.0
2022-04-09,T-Shirt Basic,Hoodie,1,279604.0,1176,279604.0
2022-01-25,Scarf Wool,T-Shirt,3,302848.0,1566,908544.0
2022-02-22,Jeans Slim,Accessory,3,1311446.0,2170,3934338.0
2022-05-31,Jacket Leather,Accessory,2,1548495.0,1771,3096990.0
2022-05-24,Jeans Slim,Hoodie,4,1346939.0,2688,5387756.0
2022-02-26,Scarf Wool,Accessory,4,879126.0,2409,3516504.0
2022-02-08,T-Shirt Basic,Hoodie,2,298260.0,1262,596520.0
2022-04-19,Scarf Wool,Hoodie,5,1749473.0,1531,8747365.0
2022-06-30,Jacket Leather,Jeans,1,1778821.0,2878,1778821.0
2022-02-11,Hoodie Oversize,T-Shirt,4,1101515.0,2395,4406060.0
2022-07-05,T-Shirt Basic,Dress,2,359540.0,2707,719080.0
2022-08-11,Dress Summer,Hoodie,3,1088507.0,1891,3265521.0
2022-05-02,Jeans Slim,T-Shirt,2,1633125.0,2928,3266250.0
2022-05-13,Scarf Wool,Accessory,5,1303978.0,2221,6519890.0
2022-06-12,T-Shirt Basic,Jacket,1,1365983.0,1948,1365983.0
2022-08-03,Scarf Wool,Hoodie,5,381703.0,1585,1908515.0
2022-08-09,T-Shirt Basic,Accessory,3,415093.0,1815,1245279.0
2022-08-23,Jacket Leather,Accessory,3,447391.0,2621,1342173.0
2022-11-27,Jacket Leather,Accessory,3,1651784.0,2308,4955352.0
2022-05-26,Jacket Leather,Accessory,3,1065067.0,1302,3195201.0
2022-08-27,Scarf Wool,Accessory,2,1476941.0,2156,2953882.0
2022-03-17,Dress Summer,Hoodie,3,428701.0,2144,1286103.0
2022-01-09,Jacket Leather,Dress,3,1687846.0,2752,5063538.0
2022-03-15,T-Shirt Basic,Jeans,2,1522770.0,2160,3045540.0
2022-09-10,Jacket Leather,Accessory,3,598384.0,1628,1795152.0
2022-08-18,Hoodie Oversize,Accessory,5,1604982.0,1573,8024910.0
2022-01-07,Jacket Leather,Jeans,5,658336.0,1529,3291680.0
2022-06-23,Scarf Wool,Hoodie,4,568277.0,1034,2273108.0
2022-05-21,Dress Summer,T-Shirt,5,659578.0,1532,3297890.0
2022-06-17,Hoodie Oversize,Jacket,1,1660430.0,2232,1660430.0
2022-06-19,Scarf Wool,Jacket,1,1669168.0,2994,1669168.0
2022-10-10,Scarf Wool,T-Shirt,1,759943.0,2698,759943.0
2022-05-02,Scarf Wool,Hoodie,2,1343423.0,2323,2686846.0
2022-07-13,T-Shirt Basic,Jacket,5,1297405.0,2546,6487025.0
2022-01-05,Scarf Wool,Jeans,1,1500172.0,2118,1500172.0
2022-01-29,T-Shirt Basic,T-Shirt,4,709590.0,2438,2838360.0
2022-06-14,Scarf Wool,Dress,2,1040715.0,1371,2081430.0
2022-12-05,Jeans Slim,Hoodie,4,1284895.0,1409,5139580.0
2022-05-16,Hoodie Oversize,T-Shirt,5,290698.0,2407,1453490.0
2022-12-31,Jeans Slim,Jacket,3,833945.0,2465,2501835.0
2022-11-17,Scarf Wool,Hoodie,4,1328627.0,2902,5314508.0
2022-12-08,Hoodie Oversize,Jeans,3,641522.0,2471,1924566.0
2022-05-25,Hoodie Oversize,Hoodie,2,1734441.0,2643,3468882.0
2022-11-23,Dress Summer,Hoodie,4,296750.0,1617,1187000.0
2022-08-05,Jeans Slim,Jeans,4,1735035.0,1071,6940140.0
2022-10-28,Dress Summer,Accessory,2,585984.0,2967,1171968.0
2022-05-12,Hoodie Oversize,Jeans,2,325674.0,1084,651348.0
2022-10-19,T-Shirt Basic,Hoodie,1,703335.0,1209,703335.0
2022-03-11,Hoodie Oversize,Jeans,5,1468738.0,1259,7343690.0
2022-09-09,Dress Summer,Accessory,4,1416285.0,2263,5665140.0
2022-10-02,Jeans Slim,T-Shirt,4,573703.0,2326,2294812.0
2022-12-30,Scarf Wool,Jeans,2,555025.0,2256,1110050.0
2022-07-01,Scarf Wool,Jeans,2,1245999.0,1932,2491998.0
2022-06-16,Jeans Slim,Hoodie,5,960028.0,1282,4800140.0
2022-04-01,Scarf Wool,T-Shirt,2,1478049.0,1394,2956098.0
2022-07-21,Scarf Wool,Dress,3,287406.0,1418,862218.0
2022-12-12,Dress Summer,Dress,3,1196138.0,2230,3588414.0
2022-01-19,Jeans Slim,Jacket,3,1382542.0,2288,4147626.0
2022-02-08,Jacket Leather,Jeans,3,1789748.0,2335,5369244.0
2022-05-06,T-Shirt Basic,Jeans,5,1302112.0,1859,6510560.0
2022-06-22,T-Shirt Basic,T-Shirt,4,609360.0,2930,2437440.0
2022-05-21,Scarf Wool,Accessory,3,417689.0,2721,1253067.0
2022-08-30,T-Shirt Basic,Dress,2,1243421.0,1626,2486842.0
2022-08-08,Jeans Slim,Jacket,3,1060934.0,2103,3182802.0
2022-05-06,Jeans Slim,T-Shirt,5,1643675.0,2893,8218375.0
2022-02-27,Hoodie Oversize,Jeans,2,1376242.0,2366,2752484.0
2022-05-28,Hoodie Oversize,Dress,3,1040101.0,2837,3120303.0
2022-11-13,T-Shirt Basic,Jacket,4,875564.0,1562,3502256.0
2022-12-27,Jacket Leather,Hoodie,2,876781.0,1832,1753562.0
2022-01-01,Hoodie Oversize,Dress,2,600772.0,2119,1201544.0
2022-12-14,Hoodie Oversize,Jacket,4,276855.0,2794,1107420.0
2022-07-09,Jeans Slim,T-Shirt,2,1141111.0,1941,2282222.0
2022-07-10,Jacket Leather,Hoodie,3,579243.0,2375,1737729.0
2022-11-08,Scarf Wool,Jacket,2,572907.0,1062,1145814.0
2022-04-27,T-Shirt Basic,Jacket,3,444341.0,2166,1333023.0
2022-05-14,Hoodie Oversize,Jeans,4,543873.0,2866,2175492.0
2022-02-27,Jacket Leather,Accessory,1,299273.0,1734,299273.0
2022-02-13,Jacket Leather,Dress,4,1295059.0,2892,5180236.0
2022-06-22,T-Shirt Basic,Jeans,3,872166.0,2135,2616498.0
2022-06-09,Jacket Leather,Hoodie,5,1120363.0,2640,5601815.0
2022-06-22,Jacket Leather,Accessory,4,1237284.0,2551,4949136.0
2022-11-13,Jacket Leather,Jacket,5,1757351.0,1782,8786755.0
2022-10-30,Hoodie Oversize,Jeans,5,355812.0,2695,1779060.0
2022-05-29,T-Shirt Basic,Accessory,3,897772.0,2181,2693316.0
2022-03-21,Jacket Leather,Dress,3,631142.0,1539,1893426.0
2022-08-01,Jacket Leather,Hoodie,1,988903.0,1597,988903.0
2022-07-22,Hoodie Oversize,T-Shirt,2,1676732.0,1009,3353464.0
2022-09-09,T-Shirt Basic,Jeans,4,1372176.0,1276,5488704.0
2022-08-17,Jeans Slim,Hoodie,3,1276022.0,1227,3828066.0
2022-06-13,Hoodie Oversize,T-Shirt,4,933931.0,1186,3735724.0
2022-08-15,T-Shirt Basic,Jeans,5,1290224.0,1591,6451120.0
2022-05-27,Jacket Leather,Hoodie,2,300182.0,2240,600364.0
2022-01-20,T-Shirt Basic,Hoodie,1,1158670.0,1433,1158670.0
2022-02-16,T-Shirt Basic,Accessory,4,1108354.0,1569,4433416.0
2022-08-21,Scarf Wool,Jeans,2,787293.0,1656,1574586.0
2022-11-01,T-Shirt Basic,Hoodie,1,562347.0,1356,562347.0
2022-01-14,Jeans Slim,Jacket,4,1501711.0,1843,6006844.0
2022-05-23,T-Shirt Basic,Jeans,2,333486.0,1392,666972.0
2022-01-01,Jeans Slim,Hoodie,3,357993.0,1579,1073979.0
2022-02-23,Jacket Leather,Accessory,4,932809.0,2299,3731236.0
2022-09-16,Jeans Slim,T-Shirt,2,641460.0,2518,1282920.0
2022-05-24,Jacket Leather,T-Shirt,1,1405451.0,2641,1405451.0
2022-01-12,Jacket Leather,Jacket,2,1232995.0,2475,2465990.0
2022-11-26,Jeans Slim,Jeans,3,1447429.0,1420,4342287.0
2022-08-12,Hoodie Oversize,Accessory,4,753252.0,2724,3013008.0
2022-09-29,Dress Summer,Hoodie,4,1397804.0,1164,5591216.0
2022-12-24,T-Shirt Basic,Hoodie,4,1586570.0,1779,6346280.0
2022-06-05,Scarf Wool,T-Shirt,3,785175.0,2587,2355525.0
2022-01-08,Dress Summer,Accessory,1,776839.0,1638,776839.0
2022-05-02,T-Shirt Basic,Jacket,4,1644925.0,2616,6579700.0
2022-12-14,T-Shirt Basic,T-Shirt,1,327175.0,2207,327175.0
2022-06-13,Jacket Leather,T-Shirt,2,792794.0,2334,1585588.0
2022-03-31,T-Shirt Basic,Jacket,1,433942.0,1017,433942.0
2022-05-16,Scarf Wool,Jeans,1,294920.0,1446,294920.0
2022-07-05,T-Shirt Basic,Hoodie,4,424948.0,1170,1699792.0
2022-11-12,Jeans Slim,Jeans,5,918431.0,2304,4592155.0
2022-06-27,Dress Summer,Accessory,5,1314782.0,2937,6573910.0
2022-01-28,Jeans Slim,Dress,3,698388.0,2840,2095164.0
2022-08-08,Scarf Wool,Dress,3,1566997.0,1340,4700991.0
2022-12-23,T-Shirt Basic,Dress,5,928304.0,1726,4641520.0
2022-02-10,Scarf Wool,Jacket,2,1750753.0,2734,3501506.0
2022-08-16,Jacket Leather,T-Shirt,4,1728941.0,2543,6915764.0
2022-07-11,Jeans Slim,Jeans,4,1448578.0,2934,5794312.0
2022-05-25,Jeans Slim,Hoodie,2,1695229.0,2035,3390458.0
2022-07-20,Hoodie Oversize,Dress,2,1345999.0,2548,2691998.0
2022-07-31,T-Shirt Basic,Jeans,5,1638154.0,2646,8190770.0
2022-08-08,Jacket Leather,Dress,3,616534.0,1133,1849602.0
2022-08-28,Jeans Slim,Dress,2,785401.0,1901,1570802.0
2022-02-15,Jeans Slim,Hoodie,3,1417042.0,1640,4251126.0
2022-02-04,Jacket Leather,Accessory,1,908070.0,2172,908070.0
2022-09-10,Scarf Wool,Accessory,4,1547858.0,2590,6191432.0
2022-03-23,Scarf Wool,Accessory,5,1610340.0,1823,8051700.0
2022-09-13,T-Shirt Basic,Jacket,4,714581.0,1954,2858324.0
2022-07-16,Hoodie Oversize,T-Shirt,5,1526349.0,1079,7631745.0
2022-10-30,Jeans Slim,Jacket,1,489110.0,1346,489110.0
2022-01-10,Hoodie Oversize,Jeans,4,768005.0,1609,3072020.0
2022-11-08,Scarf Wool,Jacket,1,1052846.0,2273,1052846.0
2022-10-13,Scarf Wool,Jeans,5,600988.0,1639,3004940.0
2022-08-30,Dress Summer,Jeans,2,1147865.0,2566,2295730.0
2022-09-08,T-Shirt Basic,T-Shirt,4,1146977.0,2048,4587908.0
2022-12-31,Dress Summer,Hoodie,1,570699.0,2495,570699.0
2022-01-05,Dress Summer,T-Shirt,4,1483244.0,2225,5932976.0
2022-04-29,Dress Summer,Accessory,4,1229049.0,1131,4916196.0
2022-10-16,T-Shirt Basic,Accessory,4,742529.0,2658,2970116.0
2022-03-06,T-Shirt Basic,Jacket,3,609886.0,1356,1829658.0
2022-05-26,Jacket Leather,Jeans,1,1612063.0,1944,1612063.0
2022-08-12,Hoodie Oversize,Dress,1,1545400.0,2863,1545400.0
2022-08-27,Hoodie Oversize,Dress,4,606129.0,1150,2424516.0
2022-06-26,Jacket Leather,Jeans,2,305188.0,2550,610376.0
2022-09-24,Jacket Leather,T-Shirt,4,1497026.0,2328,5988104.0
2022-12-07,Scarf Wool,Hoodie,3,1204038.0,2565,3612114.0
2022-10-09,Dress Summer,T-Shirt,5,406367.0,1050,2031835.0
2022-03-04,Jacket Leather,Jeans,3,1160405.0,1464,3481215.0
2022-08-05,Jeans Slim,Jeans,2,950883.0,2264,1901766.0
2022-12-08,Hoodie Oversize,Hoodie,4,1450553.0,2506,5802212.0
2022-11-11,Jacket Leather,Jacket,1,574082.0,2930,574082.0
2022-10-10,Jeans Slim,Jacket,4,952393.0,1455,3809572.0
2022-06-26,Jeans Slim,Hoodie,2,492178.0,2307,984356.0
2022-04-08,Jeans Slim,Jacket,1,1734167.0,1335,1734167.0
2022-04-15,Scarf Wool,Dress,3,1457044.0,2376,4371132.0
2022-04-09,Scarf Wool,Jacket,5,1391920.0,1668,6959600.0
2022-11-07,Jeans Slim,Jacket,5,1319820.0,2673,6599100.0
2022-01-06,Scarf Wool,Jacket,4,906171.0,1327,3624684.0
2022-07-16,Dress Summer,Dress,3,1681088.0,2016,5043264.0
2022-12-17,Jeans Slim,Jacket,2,363021.0,1336,726042.0
2022-05-13,Dress Summer,Accessory,5,1495052.0,1666,7475260.0
2022-12-24,Dress Summer,Dress,3,583611.0,1995,1750833.0
2022-09-16,Jeans Slim,Hoodie,4,752243.0,1081,3008972.0
